Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0033554~cellular response to stress	47	2.1678966789667897	0.029822260845650143	O75175, Q9BUN8, Q15262, O94874, Q9ULG1, Q709C8, Q92793, P49916, O95243, P13667, Q13315, Q9HB90, A5YKK6, Q8TCS8, Q96KQ7, Q9UGP5, P42345, Q13619, P08240, O95714, Q969H0, Q9Y4A5, Q99828, O75385, Q9H2X6, Q92616, Q9NWT6, Q9NUW8, O60285, Q7Z6Z7, Q92890, O75663, O60264, Q7Z429, Q7Z6E9, Q14203, Q8IVH8, Q8N328, Q8TCT9, Q9BXW4, P43246, Q9H8V3, O14733, P35658, O75832, O14647, Q9BYW2	331	1773	16792	1.3448181262066274	1.0	0.7856385578837431	42.911347865920135
GOTERM_BP_ALL	GO:0071044~histone mRNA catabolic process	3	0.13837638376383762	0.029982382012357884	Q13315, Q6PIY7, Q01780	331	14	16792	10.870953819594304	1.0	0.7831127510768068	43.085547462543296
GOTERM_BP_ALL	GO:0030163~protein catabolic process	25	1.1531365313653137	0.02999807852870167	Q9BUN8, O94874, Q9H1A4, Q93034, Q6ZT12, Q9Y4E8, Q13619, P42345, O95714, O75844, Q969H0, Q92890, Q7Z6Z7, Q93008, P40818, Q7Z6E9, Q9UBS8, Q8NFA0, Q8TCT9, Q15393, P10323, P53634, O75925, O00233, O75832	331	811	16792	1.5638445691977008	1.0	0.778998348014939	43.1025969839169
GOTERM_BP_ALL	GO:0043487~regulation of RNA stability	8	0.36900369003690037	0.03072283164465162	Q08211, Q15024, O14980, P42345, P35658, Q9Y3B2, O75832, O00233	331	152	16792	2.670058832882811	1.0	0.7828254726191695	43.88458140677306
GOTERM_BP_ALL	GO:0043933~macromolecular complex subunit organization	62	2.859778597785978	0.030999127221096587	Q9BUN8, Q9BQA1, Q9ULG1, Q9Y597, Q2TAC6, P49366, Q15428, A5YKK6, Q9BSJ2, Q9Y4E8, Q8IXM2, O60508, Q13619, Q9NR48, Q9Y4A5, Q96SB4, Q9Y4W6, O75366, O95619, Q99828, O94906, Q9Y5N5, Q8TEX9, Q96RT7, Q7Z4W1, O43426, Q15393, Q8TCT9, Q9Y450, Q9H8V3, Q53GS9, P53634, O14647, O75925, Q9BYW2, Q9Y485, O95405, Q9UQB9, O75533, Q92793, Q9UBW5, Q9NVX2, Q13315, P22105, Q8TDJ6, Q8TCS8, Q96KQ7, P29375, P42345, O75385, Q8NI77, Q7Z6Z7, Q9UKD2, O60264, Q9BZJ0, Q14203, Q96LU5, Q8TDM6, Q9UKK9, O75832, O00233, Q15696	331	2461	16792	1.2780696079382168	1.0	0.7816689872838564	44.18000954649276
GOTERM_BP_ALL	GO:0006402~mRNA catabolic process	10	0.46125461254612543	0.031116119674071574	O75175, Q13315, Q6PIY7, Q14147, A5YKK6, Q8TCS8, Q15024, Q01780, Q9UKD2, Q9Y3B2	331	221	16792	2.2955256934286616	1.0	0.7788068224967517	44.30465941282411
GOTERM_BP_ALL	GO:0044257~cellular protein catabolic process	22	1.014760147601476	0.03141357298796965	Q9BUN8, O94874, Q9H1A4, Q7Z6Z7, Q92890, Q93034, Q93008, P40818, Q7Z6E9, Q6ZT12, Q9UBS8, Q9Y4E8, Q8NFA0, Q13619, O95714, P53634, O75844, P10323, O75925, O75832, O00233, Q969H0	331	689	16792	1.61986152706098	1.0	0.777937472594518	44.62039694481004
GOTERM_BP_ALL	GO:0042787~protein ubiquitination involved in ubiquitin-dependent protein catabolic process	10	0.46125461254612543	0.03176485939206461	Q7Z6E9, Q9H1A4, Q9UBS8, Q13619, Q7Z6Z7, O95714, Q93034, O75832, O00233, Q969H0	331	222	16792	2.2851854876024063	1.0	0.777663275182649	44.99109600021093
GOTERM_BP_ALL	GO:0018209~peptidyl-serine modification	11	0.507380073800738	0.032544134928946845	Q13315, O95271, O75385, Q9UBE8, Q9H2X6, Q15349, Q9UQB9, Q13177, P51817, P42345, Q16566	331	259	16792	2.1546034597394117	1.0	0.7818820897486061	45.80507346610755
GOTERM_BP_ALL	GO:0070646~protein modification by small protein removal	8	0.36900369003690037	0.0326502172217492	P40818, Q8N5J2, O95630, Q9Y4E8, Q8NFA0, Q53GS9, Q93008, Q9Y4A5	331	154	16792	2.6353827441440734	1.0	0.7790441987484891	45.914994522968286
GOTERM_BP_ALL	GO:0033365~protein localization to organelle	27	1.2453874538745386	0.03284402473510301	O95405, Q3T906, Q709C8, P50607, O00294, Q01484, O95373, Q08211, Q5THJ4, Q9NVM9, P08240, P42345, Q969H0, Q9Y4W6, Q8TAD8, Q8TEX9, Q7Z6Z7, O95271, Q9BZF1, Q14181, Q86TL2, Q96LU5, O14980, Q99797, Q9H8V3, P35658, O75832	331	902	16792	1.5185589592781399	1.0	0.7771472747352001	46.115270859338494
GOTERM_BP_ALL	GO:0034470~ncRNA processing	15	0.6918819188191881	0.03311715177632105	Q9NR30, Q9H0A0, Q8N8A6, O00567, Q9UKD2, Q9BZE4, Q14690, Q9BTF0, Q15024, O14717, Q9UJK0, Q01780, Q8NI36, Q6IN84, Q9Y3B2	331	411	16792	1.8515006505391756	1.0	0.7760963135563754	46.3963234966582
GOTERM_BP_ALL	GO:0090503~RNA phosphodiester bond hydrolysis, exonucleolytic	4	0.18450184501845018	0.03330221704252928	A5YKK6, Q8TCS8, Q15024, Q01780	331	36	16792	5.6367908694192685	1.0	0.7741632066846906	46.585970215339756
GOTERM_BP_ALL	GO:0007281~germ cell development	10	0.46125461254612543	0.03849308554059876	Q96SB4, Q13315, Q7Z4T8, Q99828, Q96KQ7, Q15349, Q9UQB9, P43246, P42345, P09622	331	230	16792	2.2057007749901487	1.0	0.8182462365326505	51.6539341007789
GOTERM_BP_ALL	GO:0018027~peptidyl-lysine dimethylation	3	0.13837638376383762	0.03853480640503904	Q96KQ7, Q9NR48, Q9BYW2	331	16	16792	9.512084592145017	1.0	0.8151149139377846	51.692760267961276
GOTERM_BP_ALL	GO:0009059~macromolecule biosynthetic process	118	5.442804428044281	0.03857755709903858	Q9H0A0, Q9ULG1, Q12904, P49916, P20794, Q8N587, A5YKK6, O14981, O60508, Q12986, Q9Y4A5, Q9H9Y6, Q5SVZ6, P98164, Q99828, Q9H1B5, Q9Y5N5, Q9NWT6, Q5VUG0, Q9HC07, Q93008, Q6N069, P51523, Q96GN5, Q6Y288, Q2KHR2, Q7Z6E9, Q9P2E3, Q96MN5, O15118, O14647, Q15262, Q92793, Q13315, P42345, Q9NVM9, Q969H0, Q5CZA5, Q7Z4T8, Q92616, Q8IZN3, Q92890, Q9BQ70, O60264, Q9UKD2, Q9BR84, P0CB33, O75808, O14733, Q05048, Q9BQA1, O94913, O95427, Q8IUC8, P49366, Q9BZE4, P42568, Q06730, Q08ER8, Q9NS86, Q06732, Q9Y4E8, Q9UGP5, O43808, Q9NR48, Q9NYG2, Q14584, O95619, Q9BX82, O94906, Q9NSI6, Q16587, Q7Z340, Q96N38, P17032, Q9UNY4, Q9UBS8, Q8N9F8, Q9P2J5, Q9Y450, O75925, Q9BYW2, O75175, O94874, Q14590, Q15937, Q9Y295, Q3T906, P0DKX0, O75437, Q9HB90, Q6ZMW2, Q9BZC7, Q96KQ7, P29375, Q6IA86, Q8TAD8, Q9NR30, P37287, Q8N653, Q9UBE8, Q9H2X6, P51814, Q86TJ5, Q16566, Q9Y2Q1, Q8N1B3, O95271, Q14181, O43296, O14980, P51815, Q8N328, Q96SE7, P35658, O00233, O75832, Q32M78	331	5175	16792	1.1567675175503889	1.0	0.8120088060435176	51.732514213521384
GOTERM_BP_ALL	GO:0002200~somatic diversification of immune receptors	5	0.23062730627306272	0.038899002256411866	Q13315, Q8WYA6, P49916, P43246, Q9UGP5	331	65	16792	3.9023936788287243	1.0	0.8112336431986792	52.03043696851262
GOTERM_BP_ALL	GO:0097659~nucleic acid-templated transcription	89	4.105166051660516	0.03912214461681194	Q9BQA1, O94913, Q9ULG1, Q06730, P42568, Q08ER8, P20794, A5YKK6, Q8N587, Q06732, Q9NS86, O14981, Q9Y4E8, O60508, Q12986, Q9NR48, Q9Y4A5, Q14584, Q9H9Y6, Q5SVZ6, O95619, Q99828, Q9BX82, O94906, Q9NSI6, Q9NWT6, Q7Z340, Q16587, Q5VUG0, Q96N38, Q93008, Q6N069, Q96GN5, P51523, Q2KHR2, P17032, Q9P2E3, Q96MN5, Q9UNY4, Q9UBS8, Q8N9F8, O75925, O14647, Q9BYW2, O75175, Q15262, O94874, Q14590, Q9Y295, Q15937, Q92793, P0DKX0, O75437, Q6ZMW2, Q9HB90, Q9BZC7, Q96KQ7, P29375, P42345, Q9NVM9, Q6IA86, Q5CZA5, Q969H0, Q9NR30, Q8TAD8, Q8N653, Q9UBE8, Q9H2X6, P51814, Q92616, Q86TJ5, Q9BQ70, O60264, Q9BR84, Q16566, Q9Y2Q1, Q8N1B3, O95271, P0CB33, O43296, O14980, Q96SE7, Q8N328, P51815, O75808, O75832, O00233, Q32M78, Q05048	331	3771	16792	1.1973135736952623	1.0	0.8096651564868245	52.23622658800296
GOTERM_BP_ALL	GO:0071482~cellular response to light stimulus	6	0.27675276752767525	0.040850212303547115	Q8TC12, Q6PIY7, Q15262, Q9ULG1, Q92793, Q969H0	331	96	16792	3.170694864048339	1.0	0.8200998750096837	53.80186878479588
GOTERM_BP_ALL	GO:0019941~modification-dependent protein catabolic process	19	0.8763837638376383	0.04110132503660438	Q9BUN8, Q9H1A4, Q7Z6Z7, Q92890, Q93034, Q93008, P40818, Q7Z6E9, Q6ZT12, Q9UBS8, Q9Y4E8, Q8NFA0, Q13619, O95714, O75844, O75925, O75832, O00233, Q969H0	331	585	16792	1.6476773310610169	1.0	0.8187635376922855	54.02529738720296
GOTERM_BP_ALL	GO:0018130~heterocycle biosynthetic process	102	4.70479704797048	0.04205618070213514	Q9H0A0, Q9ULG1, Q9H3S4, P49916, P20794, Q8N587, A5YKK6, O14981, P09417, O60508, Q12986, Q9Y4A5, Q9H9Y6, Q5SVZ6, Q99828, Q9NWT6, Q5VUG0, Q93008, Q6N069, P51523, Q96GN5, Q2KHR2, Q9P2E3, Q96MN5, P10323, O14647, Q15262, Q92793, Q13315, P42345, Q9NVM9, Q969H0, Q5CZA5, Q92616, Q92890, Q9BQ70, O60264, Q9BR84, P0CB33, O75808, O14733, Q05048, Q9BQA1, O94913, Q06730, Q08ER8, P42568, Q9NS86, Q06732, Q9Y4E8, Q9UGP5, Q9NR48, Q14584, O95619, Q9BX82, O94906, Q9NSI6, Q16587, Q7Z340, Q96N38, P17032, Q9UNY4, P23919, Q9UBS8, Q8N9F8, O75925, Q9BYW2, O75175, Q9NPI5, O94874, Q14590, Q15937, Q9Y295, P0DKX0, O75437, Q9HB90, Q6ZMW2, Q9BZC7, Q96KQ7, P29375, Q6IA86, Q8TAD8, Q9NR30, Q8N653, Q9UBE8, Q9H2X6, P51814, Q86TJ5, Q16566, Q9Y2Q1, Q8N1B3, O95271, Q14181, O43296, O14980, P51815, Q8N328, Q96SE7, P35658, O75832, O00233, Q32M78	331	4411	16792	1.1731067826177484	1.0	0.8227656699623971	54.86558580472787
GOTERM_BP_ALL	GO:0007052~mitotic spindle organization	4	0.18450184501845018	0.043536728702401696	O95271, P81274, Q9UQB9, Q9NVM9	331	40	16792	5.0731117824773415	1.0	0.8303624293700305	56.1398214279822
GOTERM_BP_ALL	GO:0043631~RNA polyadenylation	4	0.18450184501845018	0.043536728702401696	Q6PIY7, O94913, Q8TCS8, Q05048	331	40	16792	5.0731117824773415	1.0	0.8303624293700305	56.1398214279822
GOTERM_BP_ALL	GO:0019438~aromatic compound biosynthetic process	102	4.70479704797048	0.04508635283520296	Q9H0A0, Q9ULG1, Q9H3S4, P49916, P20794, Q8N587, A5YKK6, O14981, P09417, O60508, Q12986, Q9Y4A5, Q9H9Y6, Q5SVZ6, Q99828, Q9NWT6, Q5VUG0, Q93008, Q6N069, P51523, Q96GN5, Q2KHR2, Q9P2E3, Q96MN5, P10323, O14647, Q15262, Q92793, Q13315, P42345, Q9NVM9, Q969H0, Q5CZA5, Q92616, Q92890, Q9BQ70, O60264, Q9BR84, P0CB33, O75808, O14733, Q05048, Q9BQA1, O94913, Q06730, Q08ER8, P42568, Q9NS86, Q06732, Q9Y4E8, Q9UGP5, Q9NR48, Q14584, O95619, Q9BX82, O94906, Q9NSI6, Q16587, Q7Z340, Q96N38, P17032, Q9UNY4, P23919, Q9UBS8, Q8N9F8, O75925, Q9BYW2, O75175, Q9NPI5, O94874, Q14590, Q15937, Q9Y295, P0DKX0, O75437, Q9HB90, Q6ZMW2, Q9BZC7, Q96KQ7, P29375, Q6IA86, Q8TAD8, Q9NR30, Q8N653, Q9UBE8, Q9H2X6, P51814, Q86TJ5, Q16566, Q9Y2Q1, Q8N1B3, O95271, Q14181, O43296, O14980, P51815, Q8N328, Q96SE7, P35658, O75832, O00233, Q32M78	331	4424	16792	1.1696595881841971	1.0	0.8379667308905644	57.43701618173366
GOTERM_BP_ALL	GO:0006996~organelle organization	88	4.059040590405904	0.04641256983453007	Q9H0A0, Q9ULG1, Q9H1A4, Q2TAC6, O60447, Q709C8, Q9BXS5, P49916, Q5JWR5, Q01484, P20794, A5YKK6, Q08211, Q9BSJ2, Q9Y4E8, Q8IXM2, Q13619, Q9NR48, Q9Y4A5, Q96SB4, A2A2Y4, Q9H9Y6, Q9Y4W6, O75366, O95619, Q99828, Q9NSI6, Q8TEX9, Q96RT7, Q9HC07, Q92834, Q93008, P40818, Q12955, O43426, Q9NVG8, Q9P2R3, Q9Y450, Q9NVU7, Q9BXW4, P53634, O14647, Q9BYW2, Q3T906, Q15349, Q9UQB9, P16157, Q92793, Q9UBW5, Q9NVX2, Q8N357, Q9HBI1, Q13315, P22105, Q6ZV73, Q8TCS8, Q96KQ7, O15439, Q8NEZ3, P29375, P42345, Q9NVM9, O75844, Q969H0, Q8TAD8, Q9H2X6, Q8NI77, Q7Z6Z7, Q01968, Q9UKD2, Q13976, O60264, Q9BW62, O95271, Q9BZF1, Q14181, P81274, Q14203, Q96LU5, Q9Y4D1, O14980, Q99797, P43246, O14733, Q9UKK9, P35658, O75832, Q8NEN9	331	3753	16792	1.189538600740757	1.0	0.8436788313302852	58.518291027793644
GOTERM_BP_ALL	GO:0006508~proteolysis	44	2.029520295202952	0.047670018235286445	Q9BUN8, O95405, O94874, Q8N5J2, Q9H1A4, Q6ICB0, Q15349, P51512, O15484, P09622, Q9NVX2, Q93034, Q6ZT12, Q92542, Q9Y4E8, Q9UHL4, Q13619, O95714, P22694, O75844, Q969H0, Q9Y4A5, Q9Y4W6, Q7Z6Z7, Q92890, Q13177, Q93008, Q6P3R8, P40818, Q7Z6E9, O95630, Q9UBS8, Q96LU5, Q8TCT9, Q8NFA0, Q99797, Q53GS9, O75808, O14733, P53634, P10323, O75925, O00233, O75832	331	1693	16792	1.3184696894802306	1.0	0.8486706743402468	59.51945672143899
GOTERM_BP_ALL	GO:1903047~mitotic cell cycle process	26	1.1992619926199262	0.04771725819858825	O75175, Q9ULG1, Q9H1A4, Q9UQB9, Q93034, Q13315, A5YKK6, Q9BSJ2, Q13619, Q9NVM9, O95619, Q8NI77, Q96RT7, Q93008, P40818, O95271, Q12955, O95630, Q14181, Q14203, P81274, P43246, P35658, O75925, O00233, O75832	331	890	16792	1.4820326555551784	1.0	0.8461072916238112	59.55661942413841
GOTERM_BP_ALL	GO:0022607~cellular component assembly	64	2.952029520295203	0.047911495637967476	P46940, Q9BUN8, Q9BQA1, Q9ULG1, Q9Y597, O60447, P49366, Q01484, Q15428, P20794, A5YKK6, Q8N3R9, Q9BSJ2, O60508, Q13619, Q9Y4A5, Q9Y4W6, O75366, O94906, Q8TEX9, Q96RT7, Q92834, Q12955, Q7Z4W1, O43426, Q9NVG8, Q8TCT9, Q15393, Q9H8V3, Q53GS9, Q9BXW4, P53634, O75925, Q9Y485, O95405, Q15262, Q9UQB9, O75533, Q92793, Q9UBW5, Q9NVX2, Q9HBI1, Q13315, P22105, Q8TDJ6, Q6ZV73, Q8TCS8, Q96KQ7, O15439, Q8NEZ3, P42345, O75385, Q9UKD2, O60264, Q01968, Q9BZJ0, O95271, Q14203, Q96LU5, Q9NZJ4, Q8TDM6, O75832, O00233, Q15696	331	2618	16792	1.2401801148913287	1.0	0.8444648063610395	59.70908310579372
GOTERM_BP_ALL	GO:0031122~cytoplasmic microtubule organization	4	0.18450184501845018	0.049174929884617	Q99828, Q9BSJ2, Q96RT7, Q9BW62	331	42	16792	4.831535030930801	1.0	0.8493291456499671	60.68760472450136
GOTERM_BP_ALL	GO:0006284~base-excision repair	4	0.18450184501845018	0.049174929884617	Q8N328, P49916, Q7Z6Z7, O95243	331	42	16792	4.831535030930801	1.0	0.8493291456499671	60.68760472450136
GOTERM_BP_ALL	GO:0036211~protein modification process	89	4.105166051660516	0.05096221873328123	P46940, Q9BUN8, Q9BQA1, O95427, Q9H1A4, Q8IUC8, O75962, P36406, Q92729, P49366, Q9BZE4, Q93034, Q6ZT12, Q8WUA2, P20794, Q13523, Q00537, Q9Y4E8, Q13619, Q9NR48, Q9NYG2, P22694, Q9Y4A5, Q96SB4, P98164, O95619, Q99828, Q9Y5N5, Q9NWT6, O60285, Q9HC07, O75663, Q93008, Q8NDX5, Q6N069, Q6P3R8, P40818, Q6Y288, Q7Z6E9, Q96GG9, Q9UBS8, Q96PQ7, Q8IVH8, O15118, Q8NFA0, Q53GS9, Q9H8V3, O75925, Q9BYW2, Q15262, Q8NHH1, O94874, Q8N5J2, Q6ZN16, Q3T906, Q8WUJ0, Q15349, Q9UQB9, Q92793, Q13315, Q9NRH2, Q96KQ7, P29375, P42345, O95714, Q969H0, Q86YT6, Q7Z4T8, P37287, O75385, Q9UBE8, Q9H2X6, Q92616, Q8IZN3, P19174, Q7Z6Z7, Q13177, Q13976, Q16566, Q8N1B3, O95271, Q9BZF1, O95630, Q8N328, P51817, O14733, P35658, O75832, O00233	331	3818	16792	1.1825745118923083	1.0	0.8569269369857662	62.0335178519333
GOTERM_BP_ALL	GO:0006464~cellular protein modification process	89	4.105166051660516	0.05096221873328123	P46940, Q9BUN8, Q9BQA1, O95427, Q9H1A4, Q8IUC8, O75962, P36406, Q92729, P49366, Q9BZE4, Q93034, Q6ZT12, Q8WUA2, P20794, Q13523, Q00537, Q9Y4E8, Q13619, Q9NR48, Q9NYG2, P22694, Q9Y4A5, Q96SB4, P98164, O95619, Q99828, Q9Y5N5, Q9NWT6, O60285, Q9HC07, O75663, Q93008, Q8NDX5, Q6N069, Q6P3R8, P40818, Q6Y288, Q7Z6E9, Q96GG9, Q9UBS8, Q96PQ7, Q8IVH8, O15118, Q8NFA0, Q53GS9, Q9H8V3, O75925, Q9BYW2, Q15262, Q8NHH1, O94874, Q8N5J2, Q6ZN16, Q3T906, Q8WUJ0, Q15349, Q9UQB9, Q92793, Q13315, Q9NRH2, Q96KQ7, P29375, P42345, O95714, Q969H0, Q86YT6, Q7Z4T8, P37287, O75385, Q9UBE8, Q9H2X6, Q92616, Q8IZN3, P19174, Q7Z6Z7, Q13177, Q13976, Q16566, Q8N1B3, O95271, Q9BZF1, O95630, Q8N328, P51817, O14733, P35658, O75832, O00233	331	3818	16792	1.1825745118923083	1.0	0.8569269369857662	62.0335178519333
GOTERM_BP_ALL	GO:0000956~nuclear-transcribed mRNA catabolic process	9	0.41512915129151295	0.05116287247751816	O75175, Q13315, Q6PIY7, Q14147, A5YKK6, Q15024, Q01780, Q9UKD2, Q9Y3B2	331	206	16792	2.2164080603056346	1.0	0.8553831110786333	62.181867900776325
GOTERM_BP_ALL	GO:0006302~double-strand break repair	9	0.41512915129151295	0.05116287247751816	Q13315, Q9ULG1, Q99828, Q9NUW8, P49916, P43246, Q9UGP5, O95714, O60264	331	206	16792	2.2164080603056346	1.0	0.8553831110786333	62.181867900776325
GOTERM_BP_ALL	GO:0010823~negative regulation of mitochondrion organization	4	0.18450184501845018	0.05212115855241261	Q709C8, P49916, O75832, Q8N357	331	43	16792	4.719173751141713	1.0	0.8580497377328723	62.88282950503741
GOTERM_BP_ALL	GO:0034654~nucleobase-containing compound biosynthetic process	100	4.612546125461255	0.052809459828087935	Q9H0A0, Q9ULG1, P49916, P20794, Q8N587, A5YKK6, O14981, O60508, Q12986, Q9Y4A5, Q9H9Y6, Q5SVZ6, Q99828, Q9NWT6, Q5VUG0, Q93008, P51523, Q96GN5, Q6N069, Q2KHR2, Q9P2E3, Q96MN5, P10323, O14647, Q15262, Q92793, Q13315, P42345, Q9NVM9, Q969H0, Q5CZA5, Q92616, Q92890, O60264, Q9BR84, Q9BQ70, P0CB33, O75808, O14733, Q05048, Q9BQA1, O94913, Q06730, Q08ER8, P42568, Q9NS86, Q06732, Q9Y4E8, Q9UGP5, Q9NR48, Q14584, O95619, Q9BX82, O94906, Q9NSI6, Q16587, Q7Z340, Q96N38, P17032, Q9UNY4, P23919, Q9UBS8, Q8N9F8, O75925, Q9BYW2, O75175, Q9NPI5, O94874, Q14590, Q15937, Q9Y295, P0DKX0, O75437, Q9HB90, Q6ZMW2, Q9BZC7, Q96KQ7, P29375, Q6IA86, Q8TAD8, Q9NR30, Q8N653, Q9UBE8, Q9H2X6, P51814, Q86TJ5, Q16566, Q9Y2Q1, Q8N1B3, O95271, Q14181, O43296, O14980, P51815, Q8N328, Q96SE7, P35658, O75832, O00233, Q32M78	331	4357	16792	1.1643589126640674	1.0	0.859180853266743	63.378700348950055
GOTERM_BP_ALL	GO:0051447~negative regulation of meiotic cell cycle	3	0.13837638376383762	0.05284578769638026	Q15349, P43246, P22694	331	19	16792	8.010176498648434	1.0	0.8567982868042556	63.404697033732184
GOTERM_BP_ALL	GO:0032439~endosome localization	2	0.09225092250922509	0.05780898187988859	Q9ULV0, Q9P2R3	331	3	16792	33.82074521651561	1.0	0.8790061005918258	66.79689880911523
GOTERM_BP_ALL	GO:0070682~proteasome regulatory particle assembly	2	0.09225092250922509	0.05780898187988859	O75832, O00233	331	3	16792	33.82074521651561	1.0	0.8790061005918258	66.79689880911523
GOTERM_BP_ALL	GO:0097676~histone H3-K36 dimethylation	2	0.09225092250922509	0.05780898187988859	Q9NR48, Q9BYW2	331	3	16792	33.82074521651561	1.0	0.8790061005918258	66.79689880911523
GOTERM_BP_ALL	GO:0006401~RNA catabolic process	10	0.46125461254612543	0.058118750231307914	O75175, Q13315, Q6PIY7, Q14147, A5YKK6, Q8TCS8, Q15024, Q01780, Q9UKD2, Q9Y3B2	331	249	16792	2.0373942901515427	1.0	0.8780777634814217	66.99843556550299
GOTERM_BP_ALL	GO:0032210~regulation of telomere maintenance via telomerase	4	0.18450184501845018	0.05826269770060057	Q13315, O95271, Q9H0A0, O14733	331	45	16792	4.5094326955354145	1.0	0.8764039665024249	67.09169413752585
GOTERM_BP_ALL	GO:0006520~cellular amino acid metabolic process	10	0.46125461254612543	0.059060081139522824	Q9NRN7, Q4L235, P80404, Q86WA6, Q12904, Q9P2J5, P09417, Q8TD30, P09622, Q8N5Z0	331	250	16792	2.029244712990937	1.0	0.8777037272503423	67.6037922613844
GOTERM_BP_ALL	GO:0006281~DNA repair	17	0.7841328413284132	0.059674472075314275	Q99828, Q9ULG1, Q9NUW8, Q7Z6Z7, Q92890, P49916, O60264, O95243, Q13315, Q8N328, Q13619, Q9UGP5, P43246, P42345, O95714, Q9Y4A5, Q9BYW2	331	530	16792	1.627224534002166	1.0	0.8781615741195493	67.99321651894108
GOTERM_BP_ALL	GO:0071702~organic substance transport	64	2.952029520295203	0.06117487547720184	Q9BUN8, Q9ULV0, O60447, Q969Q5, Q709C8, Q9BXS5, Q5JWR5, Q01484, P80404, Q5THJ4, O60508, O43808, Q9NYG2, Q9NQT8, Q9Y4W6, P98164, Q99828, Q8TEX9, Q92834, Q12955, Q7RTX9, Q86TL2, Q9Y388, Q9NVG8, O15118, Q8TCT9, Q9H8V3, Q9NVU7, Q96N87, Q9BYW2, O95405, Q3T906, Q8WUJ0, P16157, P13667, O95373, Q9BZC7, Q5T5C0, Q8TCS8, Q9Y2V7, O15439, Q8NEZ3, Q1EHB4, P08240, P42345, O95714, Q969H0, Q8IV36, Q9ULJ7, Q8TAD8, Q9NP78, Q8NI77, Q7Z6Z7, Q92890, O95271, P20338, Q14181, Q9BZF1, Q96LU5, O14980, Q99797, P35658, O75832, O00233	331	2657	16792	1.221976492580165	1.0	0.8824331802545414	68.92570087248072
GOTERM_BP_ALL	GO:0034622~cellular macromolecular complex assembly	28	1.2915129151291513	0.06120395596111035	O95405, Q9BQA1, O75533, Q9NVX2, Q13315, Q15428, Q8TDJ6, A5YKK6, Q9BSJ2, O60508, Q13619, P42345, O75366, O94906, Q8TEX9, Q96RT7, O60264, Q9UKD2, Q9BZJ0, Q14203, Q96LU5, O43426, Q53GS9, O75925, O00233, O75832, Q9Y485, Q15696	331	1004	16792	1.4148120508900952	1.0	0.880348814055963	68.94351760168345
GOTERM_BP_ALL	GO:0032774~RNA biosynthetic process	90	4.1512915129151295	0.06262478897879559	Q9BQA1, O94913, Q9ULG1, Q06730, P42568, Q08ER8, P20794, A5YKK6, Q8N587, Q06732, Q9NS86, O14981, Q9Y4E8, O60508, Q12986, Q9NR48, Q9Y4A5, Q14584, Q9H9Y6, Q5SVZ6, O95619, Q99828, Q9BX82, O94906, Q9NSI6, Q9NWT6, Q7Z340, Q16587, Q5VUG0, Q96N38, Q93008, Q6N069, Q96GN5, P51523, Q2KHR2, P17032, Q9P2E3, Q96MN5, Q9UNY4, Q9UBS8, Q8N9F8, O75925, O14647, Q9BYW2, O75175, Q15262, O94874, Q14590, Q9Y295, Q15937, Q92793, P0DKX0, O75437, Q6ZMW2, Q9HB90, Q9BZC7, Q96KQ7, P29375, Q9NVM9, Q6IA86, P42345, Q5CZA5, Q969H0, Q9NR30, Q8TAD8, Q8N653, Q9UBE8, Q9H2X6, P51814, Q92616, Q86TJ5, Q9BQ70, O60264, Q9BR84, Q16566, Q9Y2Q1, Q8N1B3, O95271, P0CB33, O43296, O14980, Q96SE7, Q8N328, P51815, O75808, P35658, O75832, O00233, Q32M78, Q05048	331	3905	16792	1.1692191047963143	1.0	0.8841373219016181	69.80234352101552
GOTERM_BP_ALL	GO:0006511~ubiquitin-dependent protein catabolic process	18	0.8302583025830259	0.06292842772951937	Q9BUN8, Q9H1A4, Q7Z6Z7, Q92890, Q93034, Q93008, P40818, Q7Z6E9, Q6ZT12, Q9UBS8, Q9Y4E8, Q8NFA0, Q13619, O95714, O75925, O75832, O00233, Q969H0	331	577	16792	1.5825998628178881	1.0	0.8832397849180709	69.98294152069063
GOTERM_BP_ALL	GO:0007020~microtubule nucleation	3	0.13837638376383762	0.0632668808266785	Q9BSJ2, Q14203, Q96RT7	331	21	16792	7.247302546396202	1.0	0.8824942536421825	70.18304204708929
GOTERM_BP_ALL	GO:0051236~establishment of RNA localization	8	0.36900369003690037	0.06375376453598183	Q13315, O95271, Q8TCS8, O14980, Q9Y388, O60508, P35658, Q9BYW2	331	179	16792	2.2673125284814937	1.0	0.8823645077166657	70.46868565418806
